code,handle,title,decision,n_images,image_verified,image_match_score,image_sources,primary_url,id,thumbnail
KB1-YDC026-30,leka-project-cc8g5mc5,Athens Garden- 12 Compartment Cabinet L80- Maple,vendor_doc_no_images,0,,,,,prod_01KNKWWXTAKXD6QDGPV5JY4K06,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YDC027-30,leka-project-8lr5bdo7,Athens Garden - Open Back 5 Comaprtment Cabinet L80 - Maple,vendor_doc_no_images,0,,,,,prod_01KNKWWY7X05A55ZRB0NAXMFFN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YDC028-30,leka-project-icnkxlc2,Athens Garden - 8 Compartment Cabinet L80 - Maple,vendor_doc_no_images,0,,,,,prod_01KNKWWYNGY1TJA91WFYKW5W86,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YDC029-30,leka-project-b8aj7j76,Athens Garden - Open Back 8 Comaprtment Cabinet L80 - Maple,vendor_doc_no_images,0,,,,,prod_01KNKWWZ2XBPSKG8HFJX03JY5Z,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YDC035-V01-3069,leka-project-vpgc3o66,AthensGarden-OpenBack8CompartmentCabinet,vendor_doc_no_images,0,,0.9,"The image displays a cabinet with 9 open compartments (3 rows of 3), while the product description specifies an '8CompartmentCabinet'.",,prod_01KNKWX0C2HW36E7GZC5RVCE45,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF011-V03-30,leka-project-m6w3mnhb,KB1-YF011-V03-30,vendor_doc_no_images,0,,,,,prod_01KNKWX23RTX2E34K895XWR2WR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B002-30,leka-project-v2k40bl7,Infants & Toddlers-Kitchen Set-Oven,vendor_doc_no_images,0,,,,,prod_01KNKWX49231J5CWEME94ST7D1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B003-30,leka-project-9859y8kw,Infants & Toddlers-Kitchen Set-Dishwasher,vendor_doc_no_images,0,,,,,prod_01KNKWX4QPWYA05QCMDTGK7A22,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B004-30,leka-project-hfb2lkv2,Infants & Toddlers-Kitchen Set-Fridge,vendor_doc_no_images,0,,,,,prod_01KNKWX56AT557Z71KF5J7BGAC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B005-30,leka-project-hpf68kn3,Infants & Toddlers-Kitchen Set-Washing Machine,vendor_doc_no_images,0,,,,,prod_01KNKWX5MMDSMXWNEPCA8TPH09,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B008-30,leka-project-lossb1we,Infants & Toddlers-Tray Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWX62KQ40Y7W4KDY4F11P6,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B010-30,leka-project-cae7v6ao,Infants & Toddlers-Reading Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWX6FVQF3H9YW2MN6GV1M0,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B012-30,leka-project-rujxzwha,Infants & Toddlers-Book Storage With Seater,vendor_doc_no_images,0,,,,,prod_01KNKWX6XTZTESCAKT5CRDQ953,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B013-30,leka-project-h77tl8ep,Infants & Toddlers-Book Storage With Compartment,vendor_doc_no_images,0,,,,,prod_01KNKWX7BQZPNRATDXBBYF4SBX,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B014-30,leka-project-hmgtu72t,Infants & Toddlers-Book Storage,vendor_doc_no_images,0,,,,,prod_01KNKWX7SEBV9AFFWYA9RBMCKX,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B016-30,leka-project-hjajjhyv,Infants & Toddlers-3 Compartment Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWX88A9WQJ5J4GFBKHSSNM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B019-30,leka-project-ah7ahihj,Infants & Toddlers-Basic Book Stand,vendor_doc_no_images,0,,,,,prod_01KNKWX8P9JVQ7YPWKDXR3J6HE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B021-30,leka-project-iqhkoqu7,Infants & Toddlers-3 Shelf Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWX9550ZQQTW7Y4PSE8K8X,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B023-30,leka-project-bscl0h1y,Infants & Toddlers-Open Back 5 Compartment Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWX9KY3RM6RFXB50PPSKA9,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B024-30,leka-project-k92dlkax,Infants & Toddlers-2 Shelf 90 Degree Curved Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWXA17M0N2VFW8TRA91YGA,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B025-30,leka-project-495ri7yi,Infants & Toddlers-Open Back 2 Shelf Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWXAF55038DVBK81AJS5AW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B026-30,leka-project-51zxrg90,Infants & Toddlers-2 Shelf Corner Unit,vendor_doc_no_images,0,,,,,prod_01KNKWXAXJ8MRHBQT3Z15YNKFD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B028-30,leka-project-eiuciaot,Infants & Toddlers-2 Shelf 45 Degree Curved Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWXBA8MDSXCX7628YBJ4JS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B029-30,leka-project-05jvtbbu,Infants & Toddlers-2 Shelf Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWXBQCJXEQXJZ93SG7DE9N,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-YF1B030-30,leka-project-y543zain,Infants & Toddlers-5 Compartment Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWXC4SZWK9NTPQRG90XYFN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZJ01,leka-project-a3xrdn69,Vertical Panel for 3 Shelf Cabinet,vendor_doc_no_images,0,,0.9,"The image displays complete storage cabinets, whereas the product description is for a 'Vertical Panel for 3 Shelf Cabinet,' which is a specific component, not the entire cabinet.",,prod_01KNKWXCZ00WYHWWZH5KF2X8WB,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT001A-30,leka-project-j4qwy7ms,0,vendor_doc_no_images,0,,,,,prod_01KNKWXENTTG0EZ3D2RPDV8RQR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT006-MB03,leka-project-f1e7a2ag,0,vendor_doc_no_images,0,,,,,prod_01KNKWXGR4HXAFKQJZR8JGVFFN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT006-MB04,leka-project-h7ch65a7,0,vendor_doc_no_images,0,,,,,prod_01KNKWXH4ZPSP7CX8CVGXJ2JNG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT006-MB05,leka-project-21grsh8j,0,vendor_doc_no_images,0,,,,,prod_01KNKWXHHADPYFR6YXWS480C3S,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT006-MB06,leka-project-ku0qv281,0,vendor_doc_no_images,0,,,,,prod_01KNKWXHY636PY2EKRQYDRZA9D,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT008MB-30,leka-project-qnyu0fzj,0,vendor_doc_no_images,0,,,,,prod_01KNKWXK5EH6N47P29KATKTK1M,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT009A-30,leka-project-tbkh1pck,0,vendor_doc_no_images,0,,,,,prod_01KNKWXKZ9B33ZADKAVH3TATVW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT01-P01,leka-project-m7n48wu5,0,vendor_doc_no_images,0,,1.0,"The image shows a craft template, which is not children's playground equipment or furniture as specified in the product category.",,prod_01KNKWXMC52RQ5CWQ47975CB9D,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT013-V02-30,leka-project-ko3pqz6v,0,vendor_doc_no_images,0,,1.0,"The image is an illustration or decorative graphic, not a photograph of a physical children's playground, furniture, or outdoor equipment product.",,prod_01KNKWXS7NQ0CR512BEAHSP98M,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT017-30,leka-project-lnpnk36u,0,vendor_doc_no_images,0,,1.0,"The image displays a decorative graphic or illustration, not a physical piece of children's furniture or playground equipment as expected.",,prod_01KNKWXTWMWNNCKMMYWNB5XHKW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT01MB-S05,leka-project-w8eoz1nf,0,vendor_doc_no_images,0,,0.9,"The image shows a graphic illustration, not a functional piece of furniture or playground equipment as suggested by the product category.",,prod_01KNKWXX9MRVRMB8RF3XDYKV34,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT01MB-S07,leka-project-70zgkv8t,0,vendor_doc_no_images,0,,1.0,"The image depicts a flat illustration, likely from a book or fabric art, and does not resemble any type of children's furniture, playground, or outdoor equipment.",,prod_01KNKWXY45QJT0SEP1JD7Q312A,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT01MB-S09,leka-project-lsmjskqc,0,vendor_doc_no_images,0,,1.0,"The image appears to be an illustration or a graphic, possibly from a children's book or a decorative element, rather than a physical children's playground, furniture, or outdoor equipment product. It does not depict a tangible product like a slide, climber, table, or chair.",,prod_01KNKWXZ5W2Z5A45G9R2RNPBV1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT01MB-S10,leka-project-rj9as7ta,0,vendor_doc_no_images,0,,1.0,"The image shows a craft template or sticker sheet with a zebra design, which does not align with the 'furniture' product category or the general description of children's playground/furniture/outdoor equipment.",,prod_01KNKWXZJYYB1A33W2DVTCTW32,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT02005-V01-30,leka-project-57pu9foi,0,vendor_doc_no_images,0,,0.7,"The image appears to be decorative wall art or panels, not furniture. While it could potentially be part of furniture decor, the image itself does not show a piece of furniture like a table or chair.",,prod_01KNKWY2NWBD65R2XDBDWC1BF8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT022-30,leka-project-tupespia,Hanging Hooks,vendor_doc_no_images,0,,0.9,"The image shows a panel with circular indentations, not distinct or protruding hanging hooks as implied by the product description.",,prod_01KNKWY4BM6H5M2GP9V00JB1V6,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT023,leka-project-4je476sf,0,vendor_doc_no_images,0,,1.0,"The image is an illustration or graphic, not a photograph of a physical children's furniture product.",,prod_01KNKWY4SA61NBE9JVKBGQTHSV,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT025,leka-project-vljy4u6b,0,vendor_doc_no_images,0,,1.0,"The image displays a cartoon illustration, not a physical product such as children's playground equipment or furniture as implied by the product category.",,prod_01KNKWY5STQPC74V6ZHW89MVJY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT027,leka-project-zxrsmgs8,0,vendor_doc_no_images,0,,1.0,"The image is an illustration or graphic design element, not a photograph of a physical furniture item or playground product.",,prod_01KNKWY6MPJDPKMWKN44BBSSNK,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT02MB-S06,leka-project-191lhx76,0,vendor_doc_no_images,0,,1.0,"The image is an illustration, not a physical piece of children's playground equipment or furniture.",,prod_01KNKWYA3D82N2HPD5VXCPXW9F,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT02MB-S07,leka-project-gx4naux1,0,vendor_doc_no_images,0,,0.9,"The image shows a decorative children's item, likely a puzzle or wall art, rather than a functional piece of furniture, playground, or outdoor equipment as described by the category 'furniture'.",,prod_01KNKWYAGSSQ8YB700W36BZV6V,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT030,leka-project-nfwi17xd,0,vendor_doc_no_images,0,,0.9,"The image is an illustration or decorative graphic, not a photo of a physical children's playground, furniture, or outdoor equipment product.",,prod_01KNKWYBC4RPSD0NMWM3EBKGAW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT03001-V01-30,leka-project-qoio0wmp,0,vendor_doc_no_images,0,,0.9,"The image appears to be a decorative artwork or illustration, possibly for a children's room, and not a piece of children's playground equipment or furniture as specified in the product context.",,prod_01KNKWYBS8RXM9P4FCCJE9SESD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT03MB-S08,leka-project-0hq4lgmd,0,vendor_doc_no_images,0,,1.0,"The image shows a decorative craft item, not a piece of children's playground equipment, furniture, or outdoor equipment as described.",,prod_01KNKWYGW6FPADPAC1CNP5FBYB,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT03MB-S10,leka-project-8lztli63,0,vendor_doc_no_images,0,,1.0,"The image shows illustrations, not a physical children's playground, furniture, or outdoor equipment product.",,prod_01KNKWYHPGG7PBB5D4CGT4X6KY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT05001-V01-30,leka-project-es5t7rs7,0,vendor_doc_no_images,0,,0.9,"The image displays decorative panels with a children's theme, but it does not show a complete piece of children's furniture, playground equipment, or outdoor equipment as expected by the prompt and the 'furniture' category.",,prod_01KNKWYNRY386XV48SQCTZWP25,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT05MB-S01,leka-project-mp5ihmrm,0,vendor_doc_no_images,0,,0.9,"The image depicts an educational game or puzzle set, which does not align with the product category 'furniture'.",,prod_01KNKWYPNYSARDAH26XEAQSS6J,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT05MB-S02,leka-project-5pp0flqb,0,vendor_doc_no_images,0,,0.9,"The image displays decorative panels with a dinosaur and volcano theme, which are not a complete piece of furniture, playground equipment, or outdoor equipment.",,prod_01KNKWYQAFV7X58Z2STMESWK7H,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT06MB,leka-project-n9nhpnms,0,vendor_doc_no_images,0,,1.0,"The image is a 2D illustration of trees, not a photograph of a physical product like furniture or playground equipment, as indicated by the category.",,prod_01KNKWYR4YHF8XBGPS75Y0V0FP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT08MB-S06,leka-project-ubl16s3i,0,vendor_doc_no_images,0,,1.0,"The image displays an illustration or graphic design, not a physical children's playground product, furniture, or outdoor equipment.",,prod_01KNKWYXHQ9VHK9KZZE4M22BAZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT08MB-S07,leka-project-h4sxsh65,0,vendor_doc_no_images,0,,1.0,"The image displays a 2D graphic illustration of a pizza, which is a decorative element and not a physical piece of furniture or children's playground/outdoor equipment as suggested by the category and prompt.",,prod_01KNKWYXZJSMNG2BBPJ8CJBPJS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT08MB-S08,leka-project-jxfjuvvq,0,vendor_doc_no_images,0,,0.9,"The image depicts a slice of cake, which does not match the description of a children's playground/furniture/outdoor equipment product or the 'furniture' category.",,prod_01KNKWYYE0N7Y06RS1EG2AH001,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZT08MB-S09,leka-project-wp8tw128,0,vendor_doc_no_images,0,,1.0,"The image is a logo for a bakery, not a photograph of a physical children's playground or furniture product.",,prod_01KNKWYYW15NF5R9M4FC8VR88B,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA001,leka-project-kcz21ciq,Classroom System Cabinet A,vendor_doc_no_images,0,,,,,prod_01KNKWZ09H2440N73VQFCN5E5J,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA002,leka-project-7m0yjqbe,Classroom System Cabinet B,vendor_doc_no_images,0,,,,,prod_01KNKWZ0QK3Q3KJ04X2ZXDEJ8G,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA003,leka-project-5ojs3r6x,Classroom System Cabinet C,vendor_doc_no_images,0,,,,,prod_01KNKWZ14EGQ5ABQTVG4KGJVJ6,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA004,leka-project-k1ebloxk,TV Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ1HKXSNPT0SMSR3ZYYZM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA005,leka-project-8f3eda0q,Tea Barrel & Towel Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ1Y9MJZ4WM93X6CGSR73,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA006,leka-project-w1yr7vrd,Bed Storage Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ2AN167MGGHCM4A5PN47,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA007,leka-project-l5xmooyu,Forest Theme - Drawer Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ2PX7DDQQMQ9KH3YJHE8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA008,leka-project-cdaf9mwc,Forest Theme - Zebra LowDoor Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ33FZGK589G8DHGEKJ18,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA009,leka-project-nypli8w6,Forest Theme - Single Door Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ3FYAHY3GB60K9BN2GBY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTA010,leka-project-wfyz5x30,Forest Theme - High Storage Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ3WCPV4KVVFC4X1QFDNG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB001,leka-project-tazrv7ln,Reading System Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKWZ490FYJ05GMTNTVEKD2R,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB002,leka-project-vbhe8rrd,Reading System Cabinet - Natural Range,vendor_doc_no_images,0,,,,,prod_01KNKWZ4NBEK5HP7SGVK1BXBEE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB003,leka-project-hlmf8uua,Reading Cosy Nook Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ5233MR9R0WW0GWGH5XK,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB004,leka-project-oiqr4ibq,Reading Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ5EMDE65Q2DPTX81HN7Y,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB005,leka-project-x1m544q9,Reading Blackboard Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ5VHECAVDSQP32ASFQHP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB006,leka-project-cr4adjc0,Reading Low Cabinets Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ68NPDNEW46E48301B4J,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB007,leka-project-2jcjdqcv,Reading Natural Range - Reading Nook Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ6W05DMN3WVE2MMHKWHW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB008,leka-project-v62etd21,Reading Natural Range - Sapce Cabin Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ794GYCN8SJ6V382B8R1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
KB1-ZTB009,leka-project-ilpl4cgz,Reading Natural Range - Sensory Nook Set,vendor_doc_no_images,0,,,,,prod_01KNKWZ7NSRE93NEXQSC8H7QNX,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
